id,state,source,source_record_id,title,agency,document_type,posted_date,due_date,status,amount,document_url,source_url,matched_keywords,relevance_score,raw_json,last_checked_at
sc-scbo-ad-sc-64350-n-a-c3147dd0ff82,SC,South Carolina Business Opportunities,64350; n/a,Residential Bathroom Modification - CM Directed,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-03-16,,Published,,https://scbo.sc.gov/printad?a=64350,https://scbo.sc.gov/online-edition?s=64350,Medicaid,45,"{""all_hrefs"":[""mailto:brittanyarant@brightstartsc.com"",""https://scbo.sc.gov/printad?a=64350""],""detail_url"":""https://scbo.sc.gov/online-edition?s=64350"",""field_hrefs"":{""email"":[""mailto:brittanyarant@brightstartsc.com""]},""fields"":{""ad_publish_date"":""March 16, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Brittany Arant"",""construction_cost_range"":""Less than $15,000"",""description"":""Priv. Residence-Not Commercial Facility or Publicly Funded Group Home-Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-EMs. Only bids from qualified enrolled providers will be accepted. Widen bathroom entry door; remove existing shower/tub and install a low-threshold accessible shower using approved composite materials, finishing and paint."",""documents_may_be_obtained_from"":""Brittany Arant - case manager"",""email"":""brittanyarant@brightstartsc.com"",""project_details"":""n/a"",""project_location"":""St. Matthews"",""project_name"":""Residential Bathroom Modification - CM Directed"",""project_number"":""n/a"",""quote_due_date_time"":""March 27, 2026 - 2:00pm""},""print_url"":""https://scbo.sc.gov/printad?a=64350"",""search_result_title"":""Residential Bathroom Modification - CM Directed"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:56Z
sc-scbo-ad-sc-64275-em-25-29-9e5f070b6e28,SC,South Carolina Business Opportunities,64275; EM-25-29,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-03-11,,Published,,https://scbo.sc.gov/printad?a=64275,https://scbo.sc.gov/online-edition?s=64275,Medicaid,45,"{""all_hrefs"":[""mailto:lisa.eubanks@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=64275""],""detail_url"":""https://scbo.sc.gov/online-edition?s=64275"",""field_hrefs"":{""email"":[""mailto:lisa.eubanks@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""March 11, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Lisa Eubanks"",""construction_cost_range"":""Less than $15,000"",""description"":""Priv. Residence-Not Commercial Facility or Publicly Funded Group Home-Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-EMs. Only bids from qualified enrolled providers will be accepted. Demo as indicated. Install provided shower & acc. Provide & install toilet, interior door & other finish work in 7 pgs of Construction Docs. Budget includes shower & acc provided by BHDD appx $4,400. Type: Crawl Space, Mobile Home. Req'd: Plumbing, Framing, Electrical."",""documents_may_be_obtained_from"":""lisa.eubanks@ddsn.sc.gov"",""email"":""lisa.eubanks@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Hopkins, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""EM-25-29"",""quote_due_date_time"":""March 25, 2026 - 2:00pm"",""telephone"":""803-898-9796""},""print_url"":""https://scbo.sc.gov/printad?a=64275"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:56Z
sc-scbo-ad-sc-64273-hem-25-24-a8715afbb21a,SC,South Carolina Business Opportunities,64273; HEM-25-24,Residential Kitchen & Flooring Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-03-11,,Published,,https://scbo.sc.gov/printad?a=64273,https://scbo.sc.gov/online-edition?s=64273,Medicaid,45,"{""all_hrefs"":[""mailto:inga.caudill@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=64273""],""detail_url"":""https://scbo.sc.gov/online-edition?s=64273"",""field_hrefs"":{""email"":[""mailto:inga.caudill@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""March 11, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Inga Caudill"",""construction_cost_range"":""Less than $20,000"",""description"":""Private Residence - Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-Environmental Modifications. Only bids from qualified enrolled providers accepted. Provide & install new countertop, kitchen sink, LVP flooring, 36\"" interior door & other work as detailed in 8 pages of Construction Documents dated: 2/11/2026. Type: Crawl Space, Stick Built (Vinyl Sided) Work Required: Plumbing, Electrical, Framing."",""documents_may_be_obtained_from"":""inga.caudill@ddsn.sc.gov"",""email"":""inga.caudill@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Blythewood, SC"",""project_name"":""Residential Kitchen & Flooring Modification"",""project_number"":""HEM-25-24"",""quote_due_date_time"":""March 26, 2026 - 2:00pm"",""telephone"":""803-898-4099""},""print_url"":""https://scbo.sc.gov/printad?a=64273"",""search_result_title"":""Residential Kitchen & Flooring Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:56Z
sc-scbo-ad-sc-64272-hem-25-22-25ee61e62709,SC,South Carolina Business Opportunities,64272; HEM-25-22,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-03-11,,Published,,https://scbo.sc.gov/printad?a=64272,https://scbo.sc.gov/online-edition?s=64272,Medicaid,45,"{""all_hrefs"":[""mailto:inga.caudill@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=64272""],""detail_url"":""https://scbo.sc.gov/online-edition?s=64272"",""field_hrefs"":{""email"":[""mailto:inga.caudill@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""March 11, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Inga Caudill"",""construction_cost_range"":""Less than $20,000"",""description"":""Private Residence - Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-Environmental Modifications. Only bids from qualified enrolled providers accepted. Provide & install LVP flooring. Install provided shower & acc. & other work as detailed in 5 pgs of Construction Docs dated: 2/6/2026. (Avail Budget is incl of shower & acc provided by BHDD-OIDD, approx $4,400) Type: Concrete Slab, Stick Built (Vinyl Sided) Work Req'd: Plumbing"",""documents_may_be_obtained_from"":""inga.caudill@ddsn.sc.gov"",""email"":""inga.caudill@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Summerville, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""HEM-25-22"",""quote_due_date_time"":""March 26, 2026 - 2:00pm"",""telephone"":""803-898-4099""},""print_url"":""https://scbo.sc.gov/printad?a=64272"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:56Z
sc-scbo-ad-sc-64271-em-25-38-94b871c73279,SC,South Carolina Business Opportunities,64271; EM-25-38,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-03-11,,Published,,https://scbo.sc.gov/printad?a=64271,https://scbo.sc.gov/online-edition?s=64271,Medicaid,45,"{""all_hrefs"":[""mailto:inga.caudill@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=64271""],""detail_url"":""https://scbo.sc.gov/online-edition?s=64271"",""field_hrefs"":{""email"":[""mailto:inga.caudill@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""March 11, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Inga Caudill"",""construction_cost_range"":""Less than $15,000"",""description"":""Private Residence - Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-Environmental Modifications. Only bids from qualified enrolled providers accepted. Install provided shower & acc.& other work as detailed in 5 pgs of Construction Docs dated: 2/17/2026. (Avail. Budget is inclusive of shower & acc. provided by BHDD-OIDD, approx. $4,400) Type: Crawl Space, Stick Built (Brick Sided.) Work Req'd: Plumbing, Framing"",""documents_may_be_obtained_from"":""inga.caudill@ddsn.sc.gov"",""email"":""inga.caudill@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""North Charleston, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""EM-25-38"",""quote_due_date_time"":""March 26, 2026 - 2:00pm"",""telephone"":""803-898-4099""},""print_url"":""https://scbo.sc.gov/printad?a=64271"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:56Z
sc-scbo-ad-sc-64253-csw-25-03-2cde37cd9da0,SC,South Carolina Business Opportunities,64253; CSW-25-03,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-03-11,,Published,,https://scbo.sc.gov/printad?a=64253,https://scbo.sc.gov/online-edition?s=64253,Medicaid,45,"{""all_hrefs"":[""mailto:lisa.eubanks@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=64253""],""detail_url"":""https://scbo.sc.gov/online-edition?s=64253"",""field_hrefs"":{""email"":[""mailto:lisa.eubanks@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""March 11, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Lisa Eubanks"",""construction_cost_range"":""Less than $15,000"",""description"":""Priv. Residence-Not Commercial Facility or Publicly Funded Group Home-Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-EMs. Only bids from qualified enrolled providers will be accepted. Demo as indicated. Install provided shower & acc. Provide & install interior door & other finish work in 7 pages of Construction Docs. Budget includes shower & acc provided by BHDD appx $4,400. Type: Concrete Slab, Stick Built. Work Required: Plumbing, Framing."",""documents_may_be_obtained_from"":""lisa.eubanks@ddsn.sc.gov"",""email"":""lisa.eubanks@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Lexington SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""CSW-25-03"",""quote_due_date_time"":""March 25, 2026 - 2:00pm"",""telephone"":""803-898-9796""},""print_url"":""https://scbo.sc.gov/printad?a=64253"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:57Z
sc-scbo-ad-sc-64086-em-26-06-de2ace02db30,SC,South Carolina Business Opportunities,64086; EM-26-06,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-03-04,,Published,,https://scbo.sc.gov/printad?a=64086,https://scbo.sc.gov/online-edition?s=64086,Medicaid,45,"{""all_hrefs"":[""mailto:lisa.eubanks@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=64086""],""detail_url"":""https://scbo.sc.gov/online-edition?s=64086"",""field_hrefs"":{""email"":[""mailto:lisa.eubanks@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""March 4, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Lisa Eubanks"",""construction_cost_range"":""Less than $15,000"",""description"":""Priv. Residence-Not Commercial Facility or Publicly Funded Group Home-Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-EMs. Only bids from qualified enrolled providers will be accepted. Demo as indicated. Install provided shower & acc. Provide & install roll-under vanity, toilet, door & other finish work in 7 pgs of Construction Docs. Budget includes shower & acc provided by BHDD appx $4,400. Type: Crawl Space, Stick Built. Req'd: Plumbing, Electrical, Framing."",""documents_may_be_obtained_from"":""lisa.eubanks@ddsn.sc.gov"",""email"":""lisa.eubanks@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Spartanburg, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""EM-26-06"",""quote_due_date_time"":""March 18, 2026 - 2:00pm"",""telephone"":""803-898-9796""},""print_url"":""https://scbo.sc.gov/printad?a=64086"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:57Z
sc-scbo-ad-sc-64084-em-26-02-f9e78625adab,SC,South Carolina Business Opportunities,64084; EM-26-02,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-03-04,,Published,,https://scbo.sc.gov/printad?a=64084,https://scbo.sc.gov/online-edition?s=64084,Medicaid,45,"{""all_hrefs"":[""mailto:lisa.eubanks@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=64084""],""detail_url"":""https://scbo.sc.gov/online-edition?s=64084"",""field_hrefs"":{""email"":[""mailto:lisa.eubanks@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""March 4, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Lisa Eubanks"",""construction_cost_range"":""Less than $14,600"",""description"":""Priv. Residence-Not Commercial Facility or Publicly Funded Group Home-Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-EMs. Only bids from qualified enrolled providers will be accepted. Demo as indicated. Install provided shower & acc. Provide & install roll-under vanity, toilet, grab bars, flooring, & other finish work in 8 pgs of Construction Docs. Budget includes shower & acc provided by BHDD appx $4,400. Type: Crawl Space, Mobile Home. Req'd: Plumbing, Framing"",""documents_may_be_obtained_from"":""lisa.eubanks@ddsn.sc.gov"",""email"":""lisa.eubanks@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Pelion, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""EM-26-02"",""quote_due_date_time"":""March 18, 2026 - 2:00pm"",""telephone"":""803-898-9796""},""print_url"":""https://scbo.sc.gov/printad?a=64084"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:57Z
sc-scbo-ad-sc-63803-n-a-e70b18c24e46,SC,South Carolina Business Opportunities,63803; n/a,Environmental Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-02-23,,Published,,https://scbo.sc.gov/printad?a=63803,https://scbo.sc.gov/online-edition?s=63803,Medicaid,45,"{""all_hrefs"":[""mailto:kimberlee.yost@cdservices.org"",""https://scbo.sc.gov/printad?a=63803""],""detail_url"":""https://scbo.sc.gov/online-edition?s=63803"",""field_hrefs"":{""email"":[""mailto:kimberlee.yost@cdservices.org""]},""fields"":{""ad_publish_date"":""February 23, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Kimberlee Yost"",""construction_cost_range"":""$10,000 - $15,000"",""description"":""Private Residence - Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-Environmental Modifications. Only bids from qualified enrolled providers accepted. Remove & replace upstairs carpeting with laminate/vinyl flooring, remove interior bathroom door and modify molding to increase maneuvering space, provide & install new ADA toilet. Adjust closet shelving for accessibility."",""documents_may_be_obtained_from"":""Kimberlee Yost (case manager)"",""email"":""kimberlee.yost@cdservices.org"",""project_details"":""n/a"",""project_location"":""Greenville, SC"",""project_name"":""Environmental Modification"",""project_number"":""n/a"",""quote_due_date_time"":""March 6, 2026 - 3:00pm""},""print_url"":""https://scbo.sc.gov/printad?a=63803"",""search_result_title"":""Environmental Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:57Z
sc-scbo-ad-sc-63605-em-25-13-f6faa431209c,SC,South Carolina Business Opportunities,63605; EM-25-13,Accessibility Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-02-13,,Published,,https://scbo.sc.gov/printad?a=63605,https://scbo.sc.gov/online-edition?s=63605,Medicaid,45,"{""all_hrefs"":[""mailto:lisa.eubanks@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=63605""],""detail_url"":""https://scbo.sc.gov/online-edition?s=63605"",""field_hrefs"":{""email"":[""mailto:lisa.eubanks@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""February 13, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Lisa Eubanks"",""construction_cost_range"":""Less than $14,200"",""description"":""Private Residence-Not Commercial Facility or Publicly Funded Group Home-Contractor must be enrolled w/SC Medicaid as a BHDD-OIDD waiver service provider for Env. Mods. Only bids from qualified enrolled providers will be accepted. Remove toilet & existing grab bar. Provide & install new toilet, grab bars & handrails as well as other finish work detailed in 6 pages of Construction Docs dated: 1/9/2026. Type: Crawl Space, Stick Built (Brick Sided). Work Required: Plumbing."",""documents_may_be_obtained_from"":""lisa.eubanks@ddsn.sc.gov"",""email"":""lisa.eubanks@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Eastover, SC"",""project_name"":""Accessibility Modification"",""project_number"":""EM-25-13"",""quote_due_date_time"":""February 27, 2026 - 2:00pm"",""telephone"":""803-898-9796""},""print_url"":""https://scbo.sc.gov/printad?a=63605"",""search_result_title"":""Accessibility Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:58Z
sc-scbo-ad-sc-63263-hem-25-21-r-1-fd0676d5b38c,SC,South Carolina Business Opportunities,63263; HEM-25-21 R.1,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-01-30,,Published,,https://scbo.sc.gov/printad?a=63263,https://scbo.sc.gov/online-edition?s=63263,Medicaid,45,"{""all_hrefs"":[""mailto:inga.caudill@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=63263""],""detail_url"":""https://scbo.sc.gov/online-edition?s=63263"",""field_hrefs"":{""email"":[""mailto:inga.caudill@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""January 30, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Inga Caudill"",""construction_cost_range"":""Less than $20,000"",""description"":""Private Residence - Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-Environmental Modifications. Only bids from qualified enrolled providers accepted. Demo bath as indicated. Relocate utility closet. Provide & install toilet. Install provided shower & acc & other work as detailed in 7 pgs of Construction Docs dated: 1/6/2026. (Available Budget is incl of shower & acc provided by BHDD-OIDD, approx. $4,200) Type: Crawl Sp, Stick Built Work Req'd Plum, Elec, Fram"",""documents_may_be_obtained_from"":""inga.caudill@ddsn.sc.gov"",""email"":""inga.caudill@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Sumter, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""HEM-25-21 R.1"",""quote_due_date_time"":""February 17, 2026 - 2:00pm"",""telephone"":""803-898-4099""},""print_url"":""https://scbo.sc.gov/printad?a=63263"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:58Z
sc-scbo-ad-sc-63261-hem-25-20-r-1-9506916b3860,SC,South Carolina Business Opportunities,63261; HEM-25-20 R.1,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-01-30,,Published,,https://scbo.sc.gov/printad?a=63261,https://scbo.sc.gov/online-edition?s=63261,Medicaid,45,"{""all_hrefs"":[""mailto:inga.caudill@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=63261""],""detail_url"":""https://scbo.sc.gov/online-edition?s=63261"",""field_hrefs"":{""email"":[""mailto:inga.caudill@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""January 30, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Inga Caudill"",""construction_cost_range"":""Less than $20,000"",""description"":""Private Residence - Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-Environmental Modifications. Only bids from qualified enrolled providers accepted. Demo bath as indicated. Provide & install new sink, toilet & door. Install provided shower & acc.& other finish work as detailed in 7 pgs of Constr. Docs dated: 11/24/2025. (Avail. Budget is incl. of shower & acc. provided by BHDD-OIDD, approx. $4,200) Type:Crawl Space, Stick built Work Req'd: Plumb, Elec, Fram"",""documents_may_be_obtained_from"":""inga.caudill@ddsn.sc.gov"",""email"":""inga.caudill@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Bennettsville, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""HEM-25-20 R.1"",""quote_due_date_time"":""February 17, 2026 - 2:00pm"",""telephone"":""803-205-6963""},""print_url"":""https://scbo.sc.gov/printad?a=63261"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:58Z
sc-scbo-ad-sc-63257-em-25-35-e91f87035ebe,SC,South Carolina Business Opportunities,63257; EM-25-35,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-01-30,,Published,,https://scbo.sc.gov/printad?a=63257,https://scbo.sc.gov/online-edition?s=63257,Medicaid,45,"{""all_hrefs"":[""mailto:inga.caudill@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=63257""],""detail_url"":""https://scbo.sc.gov/online-edition?s=63257"",""field_hrefs"":{""email"":[""mailto:inga.caudill@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""January 30, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Inga Caudill"",""construction_cost_range"":""Less than $15,000"",""description"":""Private Residence - Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-Environmental Modifications. Only bids from qualified enrolled providers accepted. Demo bath as indicated. Install provided shower & acc.as detailed in 6 pgs of Construction Doc. dated: 12/29/2025. (Avail Budget is incl.of shower & acc provided by BHDD-OIDD, approx.$4,400) Type: Concrete Slab. Stick Built (Vinyl siding) Work Req'd Plumbing, Framing"",""documents_may_be_obtained_from"":""inga.caudill@ddsn.sc.gov"",""email"":""inga.caudill@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Lexington, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""EM-25-35"",""quote_due_date_time"":""February 17, 2026 - 2:00pm"",""telephone"":""803-292-4099""},""print_url"":""https://scbo.sc.gov/printad?a=63257"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:58Z
sc-scbo-ad-sc-63238-em-24-02-ca6e110b01e6,SC,South Carolina Business Opportunities,63238; EM-24-02,Residential Bathrrom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-01-30,,Published,,https://scbo.sc.gov/printad?a=63238,https://scbo.sc.gov/online-edition?s=63238,Medicaid,45,"{""all_hrefs"":[""mailto:inga.caudill@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=63238""],""detail_url"":""https://scbo.sc.gov/online-edition?s=63238"",""field_hrefs"":{""email"":[""mailto:inga.caudill@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""January 30, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Inga Caudill"",""construction_cost_range"":""Less than $15,000"",""description"":""Private Residence - Contractor must be enrolled w/SC Medicaid as BHDD-OIDD waiver service provider-Environmental Modifications. Only bids from qualified enrolled providers accepted. Demo bath as indic'd. Provide & install toilet, sink & door. Install provided shower & acc. & other work as detailed in 7 pgs of Construction Docs dated: 12/4/2025. (Avail. Budget is incl. of shower & acc. provided by BHDD-OIDD, approx. $4,200) Type: Concrete Slab, Stick Built Work Req'd: Plumb, Elec, Framing"",""documents_may_be_obtained_from"":""inga.caudill@ddsn.sc.gov"",""email"":""inga.caudill@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Goose Creek, SC"",""project_name"":""Residential Bathrrom Modification"",""project_number"":""EM-24-02"",""quote_due_date_time"":""February 17, 2026 - 2:00pm"",""telephone"":""803-898-4099""},""print_url"":""https://scbo.sc.gov/printad?a=63238"",""search_result_title"":""Residential Bathrrom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:59Z
sc-scbo-ad-sc-62813-hem-25-23-b297cba00211,SC,South Carolina Business Opportunities,62813; HEM-25-23,Residential Bathroom Modification,Department of Disabilities and Special Needs,SCBO Minor Construction,2026-01-13,,Published,,https://scbo.sc.gov/printad?a=62813,https://scbo.sc.gov/online-edition?s=62813,Medicaid,45,"{""all_hrefs"":[""mailto:lisa.eubanks@ddsn.sc.gov"",""https://scbo.sc.gov/printad?a=62813""],""detail_url"":""https://scbo.sc.gov/online-edition?s=62813"",""field_hrefs"":{""email"":[""mailto:lisa.eubanks@ddsn.sc.gov""]},""fields"":{""ad_publish_date"":""January 13, 2026"",""agency_owner"":""Department of Disabilities and Special Needs"",""agency_project_coordinator"":""Lisa Eubanks"",""construction_cost_range"":""Less than $20,000"",""description"":""Priv. Residence - Not Commercial Facility or Publicly Funded Group Home-Contractor must be enrolled w/SC Medicaid as a BHDD-OIDD waiver service provider for EM. Only bids from qualified enrolled providers will be accepted. Demo as noted. Install shower & acc. Prov. & install toilet, grab bars, vanity, flooring & other work listed in Con. Docs 12/30/25. Budget is inclusive of shower & acc. prov. by OIDD, appx. $4,400. Type: Slab, Stick Built Vinyl Sided. Work Req'd Plumbing, Electrical, Framing."",""documents_may_be_obtained_from"":""lisa.eubanks@ddsn.sc.gov"",""email"":""lisa.eubanks@ddsn.sc.gov"",""project_details"":""N/A"",""project_location"":""Elgin, SC"",""project_name"":""Residential Bathroom Modification"",""project_number"":""HEM-25-23"",""quote_due_date_time"":""January 28, 2026 - 2:00pm"",""telephone"":""803-898-9796""},""print_url"":""https://scbo.sc.gov/printad?a=62813"",""search_result_title"":""Residential Bathroom Modification"",""search_result_type"":""Minor Construction"",""search_terms"":[""Medicaid""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:54:59Z
